pedido_id,data_pedido,data_entrega,transportadora,cidade_origem,cidade_destino,prazo_estimado_dias,prazo_real_dias,custo_transporte,status_entrega
56343,14/10/2024,24/10/2024,Loggi,São Paulo,Mendes de Cardoso,7,10,138.54,Entregue
9662,22/09/2024,28/09/2024,Loggi,Curitiba,Araújo de Pinto,7,6,293.37,Entregue
62228,24/12/2024,05/01/2025,Azul Cargo,Recife,Silveira de da Mota,10,12,88.97,Entregue
64569,09/11/2024,14/11/2024,Loggi,Curitiba,Cardoso,3,5,220.92,Entregue
52914,12/07/2024,14/07/2024,Loggi,Curitiba,Cavalcanti da Prata,2,2,247.68,Entregue
58718,19/09/2024,22/09/2024,Jadlog,Recife,Almeida Paulista,4,3,216.33,Entregue
63991,26/07/2024,02/08/2024,Jadlog,Belo Horizonte,Nogueira,6,7,146.29,Entregue
53772,17/07/2024,21/07/2024,Azul Cargo,Curitiba,da Costa,5,4,55.16,Entregue
59269,12/04/2024,14/04/2024,Jadlog,Salvador,Santos,3,2,201.5,Entregue
39287,01/10/2024,07/10/2024,Loggi,Curitiba,Viana,4,6,262.63,Em trânsito
66332,13/10/2024,21/10/2024,Loggi,Salvador,Silva de Moura,9,8,77.55,Entregue
23738,11/02/2024,19/02/2024,Azul Cargo,Curitiba,da Luz,9,8,17.37,Entregue
66722,01/03/2024,08/03/2024,Jadlog,São Paulo,Aragão de Cardoso,4,7,40.62,Entregue
8558,10/12/2024,17/12/2024,Loggi,Recife,Nascimento,6,7,51.5,Entregue
13011,24/05/2024,25/05/2024,Loggi,Curitiba,Duarte,2,1,278.34,Entregue
51193,26/12/2024,05/01/2025,Azul Cargo,Curitiba,Freitas,8,10,184.79,Em trânsito
62245,18/02/2024,25/02/2024,Jadlog,Belo Horizonte,Castro de da Rosa,4,7,172.93,Entregue
30631,19/09/2024,29/09/2024,Azul Cargo,Salvador,Duarte do Campo,8,10,278.85,Entregue
39193,18/03/2024,24/03/2024,Correios,São Paulo,Vieira de Cavalcanti,7,6,272.21,Entregue
34941,06/11/2024,13/11/2024,Correios,Curitiba,Campos Paulista,8,7,63.81,Entregue
52526,03/05/2024,10/05/2024,Azul Cargo,Recife,Pinto,8,7,265.38,Entregue
49765,07/07/2024,14/07/2024,Azul Cargo,Recife,Teixeira,7,7,210.11,Entregue
9147,24/10/2024,02/11/2024,Jadlog,Recife,Souza Alegre,8,9,149.98,Entregue
58042,16/09/2024,24/09/2024,Azul Cargo,Salvador,Jesus do Galho,6,8,277.39,Entregue
65398,25/11/2024,04/12/2024,Azul Cargo,Recife,Ribeiro,7,9,199.65,Entregue
62560,28/04/2024,02/05/2024,Azul Cargo,Belo Horizonte,da Costa,3,4,259.5,Entregue
52154,13/04/2024,22/04/2024,Jadlog,Curitiba,Rodrigues Verde,7,9,294.47,Entregue
47856,21/06/2024,28/06/2024,Loggi,São Paulo,Silveira,7,7,240.24,Entregue
59509,18/09/2024,26/09/2024,Correios,São Paulo,das Neves de Goiás,7,8,35.04,Entregue
32951,28/11/2024,04/12/2024,Correios,Curitiba,Vieira das Pedras,3,6,103.28,Entregue
29600,26/02/2024,06/03/2024,Azul Cargo,Curitiba,Nogueira do Campo,8,9,38.35,Entregue
12791,08/08/2024,15/08/2024,Azul Cargo,Recife,da Mota da Mata,7,7,178.64,Entregue
17729,20/04/2024,27/04/2024,Jadlog,Salvador,Rezende,7,7,115.04,Entregue
50287,20/05/2024,28/05/2024,Azul Cargo,São Paulo,Azevedo,7,8,20.12,Entregue
10947,08/04/2024,15/04/2024,Azul Cargo,Recife,da Costa Verde,8,7,131.42,Entregue
52419,16/11/2024,22/11/2024,Azul Cargo,Recife,Melo das Pedras,4,6,269.82,Entregue
9655,09/08/2024,21/08/2024,Jadlog,Curitiba,Freitas,9,12,141.87,Entregue
1979,14/03/2024,22/03/2024,Correios,São Paulo,Cardoso de Goiás,7,8,27.52,Entregue
14137,13/05/2024,16/05/2024,Jadlog,Curitiba,Nunes,4,3,17.28,Entregue
59916,11/12/2024,17/12/2024,Correios,Salvador,Fernandes do Galho,7,6,186.64,Entregue
21411,23/08/2024,02/09/2024,Correios,São Paulo,Lima,7,10,116.35,Entregue
48856,13/04/2024,19/04/2024,Jadlog,São Paulo,Gonçalves,5,6,249.2,Entregue
6991,22/12/2024,01/01/2025,Correios,Salvador,Jesus,7,10,47.48,Entregue
45835,11/01/2024,18/01/2024,Correios,Recife,Cardoso,8,7,12.22,Entregue
28690,17/07/2024,24/07/2024,Correios,Belo Horizonte,Duarte de Minas,6,7,93.73,Entregue
19967,02/02/2024,13/02/2024,Loggi,São Paulo,Pinto de Goiás,9,11,210.15,Entregue
3586,24/04/2024,02/05/2024,Jadlog,Salvador,Nogueira de Moraes,6,8,82.72,Entregue
28861,06/11/2024,16/11/2024,Correios,Curitiba,Sales de Nunes,7,10,20.5,Entregue
8362,12/02/2024,17/02/2024,Jadlog,Recife,Barros,2,5,74.63,Entregue
31545,26/03/2024,06/04/2024,Jadlog,Salvador,Ribeiro,9,11,246.41,Entregue
18332,19/05/2024,31/05/2024,Jadlog,Recife,Carvalho,10,12,214.83,Entregue
64062,03/09/2024,11/09/2024,Jadlog,São Paulo,Caldeira Verde,8,8,273.43,Entregue
23797,26/06/2024,03/07/2024,Jadlog,Curitiba,Almeida do Norte,8,7,65.6,Entregue
53415,11/06/2024,17/06/2024,Loggi,Belo Horizonte,Araújo,6,6,288.58,Em trânsito
43347,24/01/2024,03/02/2024,Loggi,Recife,Carvalho,10,10,292.99,Em trânsito
57329,13/02/2024,14/02/2024,Jadlog,Salvador,Moraes das Pedras,2,1,248.76,Entregue
40649,14/10/2024,18/10/2024,Jadlog,Salvador,Teixeira da Prata,2,4,75.17,Entregue
14014,19/09/2024,28/09/2024,Correios,São Paulo,Costela,7,9,80.79,Entregue
24066,11/11/2024,24/11/2024,Correios,Belo Horizonte,Oliveira do Galho,10,13,99.47,Entregue
33505,28/06/2024,03/07/2024,Loggi,São Paulo,Araújo Verde,6,5,56.45,Entregue
36998,22/05/2024,25/05/2024,Azul Cargo,Salvador,Aragão,3,3,179.54,Entregue
16380,09/11/2024,15/11/2024,Jadlog,Belo Horizonte,Jesus,6,6,288.96,Entregue
43652,03/11/2024,15/11/2024,Correios,Curitiba,da Cruz,10,12,204.96,Entregue
52562,19/07/2024,22/07/2024,Loggi,São Paulo,Araújo,3,3,227.91,Entregue
33200,13/04/2024,19/04/2024,Azul Cargo,Recife,Fogaça,3,6,190.36,Entregue
18277,17/03/2024,25/03/2024,Loggi,São Paulo,Cardoso de Caldeira,6,8,156.18,Entregue
40589,14/08/2024,15/08/2024,Jadlog,Recife,da Mota,2,1,169.82,Entregue
39920,17/06/2024,29/06/2024,Azul Cargo,Curitiba,Costela da Prata,10,12,276.88,Entregue
50697,14/04/2024,24/04/2024,Correios,Curitiba,Nogueira do Campo,9,10,277.98,Entregue
12217,16/02/2024,19/02/2024,Loggi,São Paulo,Dias do Sul,4,3,234.44,Entregue
6384,20/08/2024,25/08/2024,Azul Cargo,Recife,Teixeira,3,5,43.57,Entregue
43671,15/12/2024,23/12/2024,Loggi,Curitiba,da Mota das Pedras,6,8,142.09,Entregue
1998,04/04/2024,09/04/2024,Correios,Salvador,Fogaça do Galho,4,5,74.66,Entregue
3452,02/12/2024,11/12/2024,Azul Cargo,Belo Horizonte,da Conceição,9,9,210.51,Entregue
40908,16/12/2024,18/12/2024,Azul Cargo,Recife,Araújo,3,2,245.2,Entregue
52524,15/05/2024,24/05/2024,Loggi,Recife,Carvalho,10,9,195.19,Em trânsito
30220,25/03/2024,31/03/2024,Azul Cargo,Recife,da Luz da Prata,7,6,173.68,Entregue
10024,07/09/2024,15/09/2024,Jadlog,São Paulo,Silva,8,8,95.35,Entregue
8450,17/07/2024,19/07/2024,Loggi,Salvador,Costa Alegre,3,2,284.77,Entregue
29044,23/06/2024,30/06/2024,Correios,São Paulo,Jesus do Galho,4,7,104.88,Entregue
2936,23/11/2024,29/11/2024,Correios,Salvador,Ferreira,4,6,297.37,Devolvido
20912,25/10/2024,31/10/2024,Azul Cargo,Salvador,Jesus Paulista,6,6,66.13,Entregue
13526,13/02/2024,16/02/2024,Jadlog,Salvador,da Mota,3,3,296.08,Entregue
58694,16/08/2024,29/08/2024,Jadlog,São Paulo,das Neves do Sul,10,13,71.03,Em trânsito
57318,08/02/2024,15/02/2024,Loggi,Curitiba,Alves,4,7,277.06,Entregue
53887,26/02/2024,07/03/2024,Correios,Curitiba,Nogueira,10,10,274.5,Entregue
17650,04/11/2024,08/11/2024,Azul Cargo,São Paulo,Cunha,2,4,43.97,Entregue
16438,27/03/2024,04/04/2024,Loggi,Recife,Ribeiro,7,8,296.45,Entregue
57468,23/08/2024,02/09/2024,Jadlog,Curitiba,Rocha,7,10,100.23,Entregue
65126,06/04/2024,14/04/2024,Correios,Curitiba,da Costa de Cardoso,7,8,225.24,Entregue
7319,23/08/2024,29/08/2024,Loggi,Recife,Nascimento,6,6,90.84,Entregue
24700,18/04/2024,23/04/2024,Jadlog,Curitiba,da Cunha,4,5,203.97,Entregue
4033,17/02/2024,25/02/2024,Loggi,Recife,Fernandes,8,8,172.14,Entregue
15728,19/07/2024,21/07/2024,Jadlog,Salvador,Mendes,2,2,196.74,Entregue
14318,28/05/2024,01/06/2024,Loggi,Salvador,Vieira,5,4,269.69,Entregue
27363,24/06/2024,27/06/2024,Correios,Recife,da Paz de Teixeira,3,3,146.42,Entregue
18797,24/05/2024,30/05/2024,Correios,Belo Horizonte,Cardoso,4,6,13.89,Entregue
8036,03/07/2024,11/07/2024,Loggi,Curitiba,Moreira,9,8,55.24,Entregue
22143,15/01/2024,25/01/2024,Correios,Belo Horizonte,Souza,7,10,133.11,Entregue
50606,23/11/2024,25/11/2024,Correios,São Paulo,Ferreira,2,2,156.48,Entregue
48208,17/07/2024,26/07/2024,Jadlog,Salvador,Campos,6,9,239.41,Entregue
14884,12/11/2024,13/11/2024,Jadlog,Curitiba,Martins,2,1,68.43,Entregue
35274,11/08/2024,14/08/2024,Azul Cargo,Curitiba,Rodrigues da Serra,3,3,136.57,Entregue
54076,12/02/2024,15/02/2024,Loggi,São Paulo,da Rosa Verde,4,3,100.21,Em trânsito
28729,27/08/2024,03/09/2024,Azul Cargo,Salvador,da Mota,7,7,47.68,Entregue
615,07/10/2024,13/10/2024,Loggi,Belo Horizonte,Caldeira,3,6,34.39,Entregue
45647,11/01/2024,15/01/2024,Loggi,Curitiba,da Mata da Mata,2,4,169.8,Entregue
31926,20/05/2024,24/05/2024,Correios,Salvador,Silveira de Pereira,3,4,20.05,Entregue
45093,24/04/2024,02/05/2024,Loggi,Belo Horizonte,Ribeiro,5,8,157.08,Entregue
38349,07/11/2024,09/11/2024,Loggi,Curitiba,Mendes,2,2,232.3,Entregue
27506,23/10/2024,30/10/2024,Azul Cargo,Recife,das Neves dos Dourados,7,7,70.01,Entregue
58810,14/12/2024,17/12/2024,Correios,Recife,Barros de Novaes,4,3,48.85,Entregue
52905,21/07/2024,26/07/2024,Azul Cargo,Belo Horizonte,Caldeira de das Neves,4,5,206.24,Entregue
60382,05/03/2024,12/03/2024,Jadlog,São Paulo,Silveira,5,7,165.55,Entregue
47831,19/04/2024,27/04/2024,Azul Cargo,São Paulo,Barbosa,7,8,112.75,Em trânsito
6020,07/10/2024,10/10/2024,Loggi,Belo Horizonte,Rocha Grande,3,3,27.36,Devolvido
8424,27/05/2024,04/06/2024,Azul Cargo,Belo Horizonte,Fernandes de Santos,7,8,58.94,Entregue
64493,07/05/2024,13/05/2024,Jadlog,Curitiba,Costela,6,6,28.66,Entregue
41755,19/11/2024,20/11/2024,Loggi,Recife,Azevedo,2,1,108.16,Entregue
34283,13/02/2024,19/02/2024,Correios,Salvador,Mendes,4,6,275.15,Entregue
5925,06/05/2024,13/05/2024,Loggi,Recife,Pinto dos Dourados,5,7,131.42,Entregue
19792,27/07/2024,03/08/2024,Loggi,Recife,Duarte Verde,5,7,257.66,Entregue
4096,11/05/2024,19/05/2024,Correios,Curitiba,Nascimento,6,8,211.05,Entregue
65351,11/10/2024,13/10/2024,Loggi,Recife,Freitas,3,2,22.23,Devolvido
17164,21/04/2024,26/04/2024,Correios,Salvador,Jesus,3,5,10.09,Entregue
66969,25/03/2024,06/04/2024,Jadlog,Belo Horizonte,da Cunha Grande,9,12,93.94,Entregue
54016,07/11/2024,15/11/2024,Correios,Belo Horizonte,Castro de da Rosa,6,8,104.26,Entregue
61158,28/10/2024,03/11/2024,Azul Cargo,São Paulo,Ribeiro Verde,5,6,216.55,Entregue
67837,14/09/2024,17/09/2024,Loggi,Salvador,da Rosa,4,3,201.88,Entregue
56638,12/06/2024,16/06/2024,Jadlog,Recife,Moraes do Campo,2,4,274.01,Entregue
4453,28/06/2024,03/07/2024,Jadlog,Curitiba,Cardoso,2,5,173.62,Entregue
46347,25/02/2024,27/02/2024,Jadlog,Salvador,Dias,2,2,259.91,Entregue
58608,28/05/2024,02/06/2024,Jadlog,Salvador,Ribeiro dos Dourados,6,5,162.88,Entregue
11891,10/04/2024,19/04/2024,Azul Cargo,São Paulo,Pereira,8,9,34.11,Entregue
6667,17/06/2024,25/06/2024,Azul Cargo,Belo Horizonte,Rocha,7,8,90.53,Entregue
57637,12/06/2024,21/06/2024,Loggi,Salvador,Moraes da Prata,10,9,178.78,Entregue
35502,25/04/2024,03/05/2024,Jadlog,Recife,Cunha,6,8,259.45,Entregue
59008,23/11/2024,28/11/2024,Loggi,Recife,Alves das Pedras,6,5,77.78,Entregue
14443,21/01/2024,30/01/2024,Jadlog,Recife,Campos,10,9,64.83,Entregue
22878,28/02/2024,03/03/2024,Correios,Belo Horizonte,Melo do Oeste,4,4,178.38,Entregue
47347,23/08/2024,30/08/2024,Jadlog,Curitiba,Ferreira de da Mota,5,7,215.27,Entregue
27594,15/12/2024,26/12/2024,Azul Cargo,Recife,Ferreira,8,11,202.41,Entregue
9058,06/06/2024,12/06/2024,Correios,Recife,Nunes,3,6,159.37,Entregue
9063,13/06/2024,17/06/2024,Azul Cargo,Salvador,Barbosa das Flores,3,4,71.9,Entregue
34850,04/04/2024,16/04/2024,Azul Cargo,São Paulo,Pinto dos Dourados,9,12,161.88,Entregue
32805,16/01/2024,25/01/2024,Correios,Belo Horizonte,Moraes,10,9,150.31,Entregue
17714,13/03/2024,19/03/2024,Correios,Curitiba,Moraes da Prata,7,6,22.42,Entregue
42191,26/12/2024,05/01/2025,Loggi,Belo Horizonte,Freitas de Moraes,8,10,296.57,Entregue
65593,14/04/2024,25/04/2024,Azul Cargo,Curitiba,Santos,8,11,130.92,Entregue
45043,02/03/2024,15/03/2024,Azul Cargo,Curitiba,Moraes,10,13,214.73,Entregue
54368,28/10/2024,02/11/2024,Loggi,Recife,Nascimento da Prata,6,5,174.76,Entregue
24340,03/05/2024,11/05/2024,Azul Cargo,Belo Horizonte,Cardoso das Flores,7,8,233.14,Entregue
65270,16/08/2024,25/08/2024,Loggi,Salvador,Mendes,7,9,170.21,Entregue
61912,27/06/2024,08/07/2024,Loggi,São Paulo,Monteiro da Prata,10,11,269.51,Entregue
28287,07/06/2024,15/06/2024,Loggi,Salvador,Cardoso,6,8,101.74,Entregue
67260,14/10/2024,19/10/2024,Azul Cargo,Recife,das Neves de Goiás,4,5,42.33,Entregue
15218,06/03/2024,07/03/2024,Correios,Belo Horizonte,Moreira do Amparo,2,1,101.56,Entregue
45172,04/06/2024,09/06/2024,Jadlog,Curitiba,Correia da Mata,5,5,107.55,Entregue
46451,13/08/2024,22/08/2024,Loggi,São Paulo,Jesus,6,9,79.07,Entregue
65259,15/07/2024,24/07/2024,Jadlog,Salvador,da Luz,9,9,67.33,Entregue
7542,13/11/2024,24/11/2024,Loggi,Salvador,da Rocha da Serra,10,11,134.76,Entregue
42264,07/05/2024,11/05/2024,Correios,São Paulo,Jesus dos Dourados,4,4,266.91,Entregue
39286,22/09/2024,28/09/2024,Azul Cargo,São Paulo,Fogaça,5,6,97.43,Entregue
31389,02/06/2024,04/06/2024,Loggi,São Paulo,Cavalcanti do Sul,2,2,188.6,Entregue
17314,21/02/2024,22/02/2024,Azul Cargo,Salvador,Alves das Pedras,2,1,293.84,Entregue
56749,15/01/2024,19/01/2024,Loggi,São Paulo,Aragão,2,4,64.84,Entregue
12620,01/03/2024,10/03/2024,Correios,Curitiba,da Costa Verde,8,9,245.21,Entregue
36690,11/11/2024,12/11/2024,Jadlog,São Paulo,Fogaça de Goiás,2,1,267.58,Entregue
384,05/10/2024,14/10/2024,Correios,Recife,Barbosa,9,9,81.37,Entregue
29602,11/02/2024,18/02/2024,Jadlog,Belo Horizonte,Fernandes de Campos,6,7,142.31,Entregue
10661,18/05/2024,24/05/2024,Jadlog,Recife,da Costa de Cardoso,6,6,70.78,Entregue
21137,07/01/2024,17/01/2024,Azul Cargo,Recife,Oliveira,9,10,81.45,Entregue
62584,27/04/2024,07/05/2024,Jadlog,Recife,Santos da Serra,9,10,211.5,Entregue
13362,12/04/2024,22/04/2024,Jadlog,Recife,Lima,8,10,93.73,Entregue
53245,22/06/2024,03/07/2024,Azul Cargo,Recife,da Paz de Almeida,9,11,164.39,Entregue
1508,06/08/2024,16/08/2024,Azul Cargo,Curitiba,Pereira,7,10,85.71,Entregue
45893,01/02/2024,07/02/2024,Loggi,Curitiba,da Luz Alegre,3,6,299.79,Entregue
46865,20/11/2024,26/11/2024,Azul Cargo,Belo Horizonte,Peixoto,6,6,218.27,Entregue
56006,13/12/2024,16/12/2024,Azul Cargo,Recife,Almeida do Amparo,4,3,198.07,Entregue
12066,04/04/2024,10/04/2024,Azul Cargo,Curitiba,Alves,4,6,268.24,Entregue
8310,18/11/2024,01/12/2024,Azul Cargo,São Paulo,Ferreira de Duarte,10,13,153.23,Entregue
61794,27/01/2024,31/01/2024,Loggi,Recife,da Rosa de Duarte,4,4,82.78,Entregue
7025,17/01/2024,25/01/2024,Correios,Belo Horizonte,da Luz,8,8,71.38,Entregue
61985,03/09/2024,12/09/2024,Correios,Recife,Farias do Galho,10,9,117.68,Entregue
53877,08/02/2024,11/02/2024,Jadlog,São Paulo,da Rocha,2,3,257.48,Em trânsito
17462,07/12/2024,08/12/2024,Correios,Curitiba,Freitas de Rezende,2,1,57.73,Entregue
45520,24/04/2024,05/05/2024,Correios,Recife,da Mata,10,11,14.34,Entregue
11567,06/06/2024,09/06/2024,Loggi,Recife,Costela de da Mota,4,3,63.08,Entregue
19502,02/12/2024,09/12/2024,Azul Cargo,Salvador,Castro da Praia,8,7,293.21,Entregue
61784,09/01/2024,18/01/2024,Jadlog,Belo Horizonte,Costela da Serra,10,9,191.42,Entregue
40768,18/03/2024,28/03/2024,Loggi,Belo Horizonte,Ferreira,7,10,67.87,Entregue
58516,08/03/2024,15/03/2024,Azul Cargo,Salvador,Almeida da Mata,7,7,31.29,Entregue
15667,07/02/2024,14/02/2024,Azul Cargo,São Paulo,Rocha,5,7,42.01,Entregue
23326,15/07/2024,23/07/2024,Correios,Belo Horizonte,Monteiro,8,8,197.22,Entregue
6062,20/01/2024,30/01/2024,Azul Cargo,São Paulo,Vieira do Sul,10,10,194.84,Entregue
10139,18/04/2024,26/04/2024,Correios,Recife,Dias,9,8,269.72,Entregue
51446,25/06/2024,30/06/2024,Azul Cargo,Salvador,Fernandes de Campos,3,5,214.85,Em trânsito
31614,07/06/2024,13/06/2024,Correios,São Paulo,Moreira,3,6,25.06,Entregue
64147,26/11/2024,02/12/2024,Jadlog,Curitiba,Moraes,3,6,255.87,Em trânsito
57065,16/10/2024,27/10/2024,Loggi,Belo Horizonte,Monteiro do Sul,10,11,166.23,Entregue
39379,05/03/2024,10/03/2024,Jadlog,Salvador,Pires de Moura,2,5,91.88,Entregue
25998,14/05/2024,24/05/2024,Jadlog,Recife,Dias do Sul,8,10,217.05,Entregue
51756,04/04/2024,10/04/2024,Jadlog,Salvador,das Neves das Flores,6,6,248.39,Entregue
1499,01/08/2024,10/08/2024,Loggi,Recife,Duarte,10,9,168.55,Entregue
7918,14/01/2024,27/01/2024,Azul Cargo,Curitiba,da Rosa do Amparo,10,13,184.97,Entregue
29822,08/08/2024,16/08/2024,Loggi,Curitiba,Cardoso de Silveira,5,8,256.59,Entregue
30308,26/09/2024,02/10/2024,Azul Cargo,São Paulo,Ramos do Campo,5,6,87.38,Entregue
19963,25/02/2024,06/03/2024,Jadlog,Salvador,Lopes do Campo,10,10,191.36,Em trânsito
27806,14/09/2024,21/09/2024,Loggi,Salvador,Sales,6,7,75.1,Em trânsito
5301,17/09/2024,30/09/2024,Azul Cargo,Recife,Nunes,10,13,141.58,Entregue
56060,28/03/2024,01/04/2024,Correios,Belo Horizonte,Aragão,3,4,180.45,Entregue
34430,12/11/2024,19/11/2024,Correios,Recife,Peixoto do Norte,6,7,76.45,Entregue
59391,11/11/2024,23/11/2024,Jadlog,São Paulo,Fernandes,10,12,186.69,Entregue
17527,26/04/2024,06/05/2024,Jadlog,Curitiba,Oliveira do Amparo,8,10,230.04,Entregue
29233,04/04/2024,10/04/2024,Jadlog,Salvador,Pinto,7,6,169.24,Entregue
21909,16/10/2024,22/10/2024,Correios,São Paulo,Almeida,5,6,194.97,Entregue
32342,03/07/2024,07/07/2024,Correios,Salvador,Gonçalves,4,4,274.19,Entregue
21852,04/06/2024,09/06/2024,Correios,Curitiba,Alves do Galho,3,5,54.61,Entregue
60638,14/09/2024,17/09/2024,Correios,São Paulo,Silva do Sul,4,3,102.24,Entregue
46049,16/06/2024,25/06/2024,Azul Cargo,São Paulo,Lima de Lima,7,9,185.8,Em trânsito
4645,17/05/2024,25/05/2024,Loggi,São Paulo,Ribeiro Verde,6,8,141.91,Entregue
48105,15/04/2024,19/04/2024,Loggi,Salvador,Cardoso,2,4,179.9,Entregue
40610,08/09/2024,19/09/2024,Correios,Recife,da Luz de Peixoto,8,11,256.87,Entregue
44419,08/03/2024,13/03/2024,Correios,Salvador,Cardoso das Flores,3,5,72.81,Entregue
38137,09/03/2024,19/03/2024,Loggi,Belo Horizonte,da Cunha Grande,7,10,287.88,Em trânsito
61635,12/02/2024,24/02/2024,Azul Cargo,Curitiba,Mendes,9,12,118.58,Entregue
38272,07/08/2024,11/08/2024,Loggi,Salvador,Barros de Moura,3,4,104.2,Entregue
13040,18/07/2024,31/07/2024,Azul Cargo,Salvador,da Mata,10,13,289.66,Entregue
34182,08/07/2024,13/07/2024,Azul Cargo,Belo Horizonte,Almeida,4,5,291.53,Entregue
53422,23/07/2024,02/08/2024,Jadlog,Salvador,Duarte,8,10,30.51,Entregue
47472,21/04/2024,25/04/2024,Correios,Curitiba,da Rocha Grande,3,4,208.15,Entregue
63069,01/08/2024,03/08/2024,Jadlog,Recife,Pires,3,2,296.34,Entregue
20851,11/07/2024,17/07/2024,Jadlog,Salvador,da Mota de Fogaça,7,6,260.37,Entregue
9819,07/07/2024,15/07/2024,Azul Cargo,Recife,Correia de Pereira,9,8,251.35,Entregue
48986,12/12/2024,18/12/2024,Jadlog,São Paulo,Teixeira,4,6,216.39,Entregue
18529,18/04/2024,28/04/2024,Jadlog,Salvador,Santos da Prata,7,10,215.48,Entregue
58739,28/09/2024,06/10/2024,Loggi,São Paulo,Cardoso,6,8,221.86,Entregue
17096,26/12/2024,06/01/2025,Jadlog,Belo Horizonte,da Conceição da Mata,8,11,92.56,Entregue
61021,16/04/2024,22/04/2024,Correios,Salvador,Mendes,5,6,168.08,Entregue
13877,07/02/2024,15/02/2024,Loggi,Belo Horizonte,das Neves do Sul,8,8,92.74,Entregue
50577,20/09/2024,24/09/2024,Loggi,Curitiba,Ribeiro de Cunha,2,4,94.92,Em trânsito
286,12/08/2024,22/08/2024,Jadlog,Recife,Novaes de Ribeiro,10,10,247.13,Entregue
55537,05/09/2024,09/09/2024,Jadlog,Belo Horizonte,Ramos de Fernandes,3,4,26.6,Em trânsito
38933,15/10/2024,22/10/2024,Correios,São Paulo,Fogaça da Praia,7,7,12.44,Entregue
48316,19/09/2024,27/09/2024,Correios,Recife,Souza,9,8,206.78,Entregue
60292,02/01/2024,15/01/2024,Azul Cargo,Belo Horizonte,Duarte do Oeste,10,13,105.24,Entregue
54753,22/06/2024,30/06/2024,Correios,Belo Horizonte,da Mota,8,8,121.01,Entregue
9031,27/04/2024,09/05/2024,Jadlog,Curitiba,Silveira,9,12,148.71,Entregue
10094,26/01/2024,06/02/2024,Loggi,Belo Horizonte,da Mata de Rocha,8,11,44.89,Entregue
65243,13/07/2024,18/07/2024,Jadlog,Belo Horizonte,Viana de Cardoso,3,5,290.21,Entregue
54436,25/02/2024,01/03/2024,Azul Cargo,Curitiba,Santos de da Conceição,2,5,138.36,Entregue
46418,04/06/2024,14/06/2024,Azul Cargo,Belo Horizonte,Nogueira do Oeste,7,10,269.9,Entregue
27531,21/11/2024,24/11/2024,Loggi,Curitiba,Cunha do Galho,4,3,212.76,Entregue
59774,01/03/2024,07/03/2024,Azul Cargo,Recife,Costa,3,6,255.08,Entregue
43319,03/11/2024,13/11/2024,Azul Cargo,Curitiba,Jesus Paulista,9,10,175.29,Entregue
56950,26/02/2024,08/03/2024,Correios,São Paulo,Costela,9,11,16.15,Entregue
43771,12/02/2024,19/02/2024,Jadlog,Salvador,Moreira do Norte,8,7,224.38,Entregue
35218,22/05/2024,29/05/2024,Loggi,Belo Horizonte,Freitas do Norte,7,7,196.22,Entregue
16817,06/03/2024,17/03/2024,Correios,Curitiba,Farias,8,11,181.83,Entregue
42936,22/10/2024,27/10/2024,Azul Cargo,Salvador,Carvalho,5,5,269.39,Entregue
33510,27/06/2024,30/06/2024,Azul Cargo,Recife,Carvalho,4,3,79.93,Entregue
32433,17/01/2024,22/01/2024,Jadlog,Recife,Moraes,4,5,235.77,Entregue
3054,08/07/2024,12/07/2024,Correios,Salvador,Moraes,3,4,288.19,Entregue
14776,13/07/2024,18/07/2024,Loggi,Curitiba,Viana,6,5,267.78,Entregue
44781,11/02/2024,15/02/2024,Correios,Salvador,Melo do Sul,5,4,88.44,Entregue
46065,26/06/2024,02/07/2024,Correios,Recife,Araújo,6,6,72.58,Entregue
50400,07/12/2024,15/12/2024,Correios,Curitiba,da Mota,5,8,156.31,Entregue
37308,02/10/2024,11/10/2024,Loggi,Recife,da Cunha,6,9,165.1,Em trânsito
34911,27/09/2024,02/10/2024,Correios,Curitiba,Ferreira,6,5,270.15,Entregue
55237,02/03/2024,06/03/2024,Jadlog,Belo Horizonte,da Luz Grande,3,4,172.74,Entregue
24140,02/03/2024,10/03/2024,Correios,Recife,da Costa de Cardoso,7,8,35.86,Entregue
52740,15/07/2024,19/07/2024,Loggi,São Paulo,Costa,2,4,51.93,Entregue
2102,10/08/2024,20/08/2024,Loggi,Salvador,Fernandes das Pedras,9,10,59.36,Entregue
183,05/05/2024,15/05/2024,Loggi,Recife,Jesus do Galho,7,10,246.34,Entregue
43612,08/10/2024,20/10/2024,Loggi,Curitiba,Vieira do Sul,10,12,298.81,Entregue
66203,28/07/2024,05/08/2024,Jadlog,Salvador,da Luz,6,8,65.51,Entregue
24766,05/07/2024,06/07/2024,Jadlog,Belo Horizonte,Lima,2,1,247.13,Entregue
1049,09/02/2024,14/02/2024,Jadlog,Salvador,da Rocha Paulista,5,5,298.92,Entregue
43224,08/05/2024,12/05/2024,Azul Cargo,Recife,Barbosa,3,4,290.09,Em trânsito
17533,12/04/2024,25/04/2024,Loggi,São Paulo,Peixoto de Lima,10,13,205.35,Entregue
30264,06/06/2024,10/06/2024,Jadlog,Belo Horizonte,Costela da Serra,2,4,29.56,Entregue
53586,28/07/2024,01/08/2024,Correios,Salvador,Ferreira de Duarte,2,4,79.77,Entregue
4626,27/04/2024,04/05/2024,Azul Cargo,São Paulo,da Cruz,6,7,107.36,Entregue
