venda_id;data_venda;produto_id;loja_id;cliente_id;quantidade_vendida;valor_unitario;valor_total;forma_pagamento;canal_venda
63638;14/08/2024;285;1;126;1;2403.46;2403.46;Pix;Loja Física
63639;12/08/2024;285;2;634;2;2530.08;5060.16;Cartão;Loja Física
63640;06/08/2024;285;3;701;1;2502.89;2502.89;Dinheiro;Loja Física
63641;06/08/2024;285;2;352;4;2079.03;8316.12;Cartão;Loja Física
63642;16/08/2024;285;1;698;2;2372.79;4745.58;Cartão;Loja Física
63643;18/08/2024;285;1;464;1;2219.61;2219.61;Dinheiro;E-commerce
63644;01/08/2024;285;1;624;2;2128.47;4256.94;Cartão;E-commerce
63645;13/08/2024;285;1;258;2;2113.45;4226.9;Cartão;Telefone
63646;07/09/2024;285;1;70;1;2451.12;2451.12;Cartão;Loja Física
63647;22/09/2024;285;3;431;4;2213.69;8854.76;Cartão;Loja Física
63648;20/09/2024;285;1;93;4;2262.57;9050.28;Cartão;Loja Física
63649;15/09/2024;285;2;710;1;2040.16;2040.16;Pix;Loja Física
63650;01/09/2024;285;1;614;1;2148.42;2148.42;Cartão;Telefone
63651;19/09/2024;285;1;211;4;2377.47;9509.88;Cartão;E-commerce
63652;10/09/2024;285;2;291;1;2518.78;2518.78;Cartão;E-commerce
63653;26/09/2024;285;1;335;3;2145.73;6437.19;Pix;Loja Física
63654;27/09/2024;285;3;545;1;2100.09;2100.09;Cartão;Loja Física
63655;06/09/2024;285;3;516;1;2045.12;2045.12;Cartão;Loja Física
63656;24/10/2024;285;1;256;2;2322.87;4645.74;Cartão;Loja Física
63657;24/10/2024;285;2;58;1;2093.28;2093.28;Cartão;Loja Física
63658;15/10/2024;285;3;463;3;2491.0;7473.0;Pix;E-commerce
63659;24/10/2024;285;2;506;3;2365.51;7096.53;Dinheiro;Loja Física
63660;17/10/2024;285;2;768;1;2324.35;2324.35;Boleto;Loja Física
63661;08/10/2024;285;3;133;2;2467.39;4934.78;Cartão;Telefone
63662;27/10/2024;285;1;284;1;2340.13;2340.13;Cartão;Loja Física
63663;08/10/2024;285;3;417;1;2453.08;2453.08;Cartão;Loja Física
63664;13/10/2024;285;3;289;1;2492.44;2492.44;Dinheiro;E-commerce
63665;07/10/2024;285;2;674;2;1989.76;3979.52;Cartão;Loja Física
63666;23/11/2024;285;3;138;1;2390.0;2390.0;Pix;Telefone
63667;05/11/2024;285;2;389;1;2050.72;2050.72;Pix;Loja Física
63668;02/11/2024;285;2;201;1;2414.6;2414.6;Cartão;E-commerce
63669;08/11/2024;285;2;426;1;2387.01;2387.01;Cartão;Loja Física
63670;01/11/2024;285;3;668;1;2488.84;2488.84;Cartão;Loja Física
63671;23/11/2024;285;2;19;4;2199.31;8797.24;Pix;Loja Física
63672;15/11/2024;285;2;405;1;2507.51;2507.51;Pix;Loja Física
63673;09/11/2024;285;3;376;2;2474.68;4949.36;Boleto;E-commerce
63674;01/11/2024;285;2;541;2;2080.66;4161.32;Pix;Loja Física
63675;26/11/2024;285;2;428;1;2337.88;2337.88;Cartão;E-commerce
63676;28/11/2024;285;1;756;2;2354.1;4708.2;Cartão;Loja Física
63677;02/11/2024;285;1;339;1;2192.21;2192.21;Cartão;Loja Física
63678;27/11/2024;285;2;557;2;2523.84;5047.68;Cartão;Loja Física
63679;05/11/2024;285;1;284;3;2514.95;7544.85;Cartão;Telefone
63680;16/11/2024;285;3;796;4;2314.37;9257.48;Cartão;Loja Física
63681;09/11/2024;285;2;155;1;2021.57;2021.57;Cartão;Loja Física
63682;06/11/2024;285;2;442;1;2074.77;2074.77;Boleto;E-commerce
63683;01/11/2024;285;3;217;3;2090.2;6270.6;Cartão;E-commerce
63684;18/11/2024;285;1;264;3;2501.83;7505.49;Pix;Loja Física
63685;07/12/2024;285;3;711;1;2139.31;2139.31;Cartão;E-commerce
63686;25/12/2024;285;3;222;1;2253.38;2253.38;Cartão;Telefone
63687;24/12/2024;285;1;723;1;2300.34;2300.34;Pix;E-commerce
63688;25/12/2024;285;2;108;2;2435.02;4870.04;Pix;Loja Física
63689;04/12/2024;285;1;366;1;2218.53;2218.53;Cartão;Loja Física
63690;22/12/2024;285;1;756;1;2021.92;2021.92;Cartão;Loja Física
63691;28/12/2024;285;2;778;1;2388.06;2388.06;Dinheiro;Loja Física
63692;03/12/2024;285;2;282;2;2513.12;5026.24;Dinheiro;E-commerce
63693;01/12/2024;285;1;434;5;2477.97;12389.85;Pix;Loja Física
63694;21/12/2024;285;3;324;1;2101.7;2101.7;Cartão;Telefone
63695;18/12/2024;285;1;793;1;2458.36;2458.36;Pix;Loja Física
63696;11/12/2024;285;2;15;1;2516.34;2516.34;Cartão;E-commerce
63697;26/01/2024;286;2;66;1;144.14;144.14;Cartão;Loja Física
63698;24/01/2024;286;1;441;2;132.29;264.58;Pix;Loja Física
63699;10/01/2024;286;2;366;1;130.48;130.48;Cartão;Loja Física
63700;19/01/2024;286;2;697;1;140.63;140.63;Pix;Loja Física
63701;17/01/2024;286;3;455;1;140.52;140.52;Cartão;Loja Física
63702;15/01/2024;286;2;480;1;140.17;140.17;Cartão;Loja Física
63703;28/01/2024;286;1;516;2;133.45;266.9;Cartão;E-commerce
63704;18/01/2024;286;1;621;1;128.91;128.91;Pix;E-commerce
63705;07/01/2024;286;3;106;2;152.13;304.26;Cartão;Loja Física
63706;18/01/2024;286;1;623;5;147.61;738.05;Cartão;Loja Física
63707;02/01/2024;286;1;3;1;134.83;134.83;Boleto;Loja Física
63708;27/01/2024;286;3;551;1;133.53;133.53;Cartão;E-commerce
63709;15/01/2024;286;3;100;4;132.9;531.6;Cartão;Loja Física
63710;23/01/2024;286;2;343;5;153.54;767.7;Pix;Loja Física
63711;02/01/2024;286;2;321;1;140.68;140.68;Dinheiro;E-commerce
63712;10/01/2024;286;2;768;2;129.48;258.96;Dinheiro;Loja Física
63713;13/01/2024;286;1;394;3;151.18;453.54;Cartão;E-commerce
63714;19/01/2024;286;2;496;1;157.74;157.74;Pix;Telefone
63715;09/01/2024;286;3;338;2;141.94;283.88;Cartão;E-commerce
63716;20/01/2024;286;2;407;1;138.99;138.99;Cartão;Loja Física
63717;05/01/2024;286;2;368;3;145.79;437.37;Cartão;Loja Física
63718;27/01/2024;286;3;523;1;142.46;142.46;Cartão;E-commerce
63719;02/01/2024;286;2;234;1;139.53;139.53;Cartão;Loja Física
63720;18/01/2024;286;3;125;1;144.99;144.99;Cartão;Loja Física
63721;22/01/2024;286;2;666;1;135.55;135.55;Pix;E-commerce
63722;24/01/2024;286;2;775;1;129.66;129.66;Pix;Loja Física
63723;25/01/2024;286;3;601;3;143.14;429.42;Cartão;Loja Física
63724;23/01/2024;286;2;384;1;132.77;132.77;Dinheiro;Loja Física
63725;17/01/2024;286;3;134;5;130.15;650.75;Cartão;Loja Física
63726;16/01/2024;286;2;142;1;132.22;132.22;Pix;E-commerce
63727;26/01/2024;286;1;297;1;150.11;150.11;Cartão;Loja Física
63728;25/01/2024;286;3;321;1;127.43;127.43;Cartão;Loja Física
63729;24/01/2024;286;1;141;1;129.96;129.96;Cartão;E-commerce
63730;01/01/2024;286;3;276;3;135.47;406.41;Pix;E-commerce
63731;13/01/2024;286;1;166;4;127.12;508.48;Cartão;Loja Física
63732;11/01/2024;286;1;585;2;129.63;259.26;Boleto;Loja Física
63733;19/01/2024;286;1;388;2;147.5;295.0;Cartão;Loja Física
63734;22/01/2024;286;3;248;1;125.28;125.28;Boleto;E-commerce
63735;15/01/2024;286;3;265;2;126.81;253.62;Pix;E-commerce
63736;07/01/2024;286;3;334;1;136.34;136.34;Cartão;E-commerce
63737;05/01/2024;286;3;592;2;135.2;270.4;Cartão;Loja Física
63738;07/01/2024;286;2;491;3;145.77;437.31;Cartão;Loja Física
63739;04/01/2024;286;3;413;1;139.02;139.02;Pix;E-commerce
63740;03/01/2024;286;3;363;1;142.49;142.49;Boleto;E-commerce
63741;04/02/2024;286;3;396;1;141.01;141.01;Pix;Loja Física
63742;01/02/2024;286;2;645;3;125.64;376.92;Cartão;E-commerce
63743;15/02/2024;286;2;780;1;132.92;132.92;Cartão;Loja Física
63744;21/02/2024;286;3;314;2;148.97;297.94;Cartão;Loja Física
63745;04/02/2024;286;1;769;1;139.07;139.07;Cartão;E-commerce
63746;27/02/2024;286;1;605;1;151.17;151.17;Pix;Loja Física
63747;01/02/2024;286;2;559;1;151.54;151.54;Cartão;E-commerce
63748;01/02/2024;286;3;596;1;133.92;133.92;Cartão;Loja Física
63749;13/02/2024;286;1;515;1;152.26;152.26;Boleto;E-commerce
63750;26/02/2024;286;2;798;1;132.84;132.84;Cartão;E-commerce
63751;15/02/2024;286;3;718;1;156.76;156.76;Pix;E-commerce
63752;05/02/2024;286;2;195;1;145.98;145.98;Pix;Telefone
63753;15/02/2024;286;3;797;1;130.29;130.29;Pix;E-commerce
63754;16/02/2024;286;1;726;1;139.32;139.32;Cartão;Loja Física
63755;05/02/2024;286;2;456;1;148.86;148.86;Cartão;E-commerce
63756;24/02/2024;286;2;776;2;146.71;293.42;Dinheiro;E-commerce
63757;12/02/2024;286;3;332;2;135.6;271.2;Dinheiro;E-commerce
63758;27/02/2024;286;2;632;3;135.15;405.45;Pix;Telefone
63759;02/02/2024;286;1;124;3;150.89;452.67;Pix;Loja Física
63760;26/02/2024;286;1;185;1;144.04;144.04;Pix;Telefone
63761;27/02/2024;286;3;260;1;141.38;141.38;Dinheiro;Loja Física
63762;02/02/2024;286;1;696;4;149.7;598.8;Pix;Loja Física
63763;14/02/2024;286;2;65;1;147.83;147.83;Cartão;E-commerce
63764;24/02/2024;286;1;499;1;156.79;156.79;Cartão;Loja Física
63765;13/02/2024;286;3;209;1;155.55;155.55;Pix;Loja Física
63766;07/02/2024;286;1;289;3;139.83;419.49;Cartão;E-commerce
63767;25/02/2024;286;1;397;1;128.07;128.07;Dinheiro;E-commerce
63768;17/02/2024;286;3;392;1;143.61;143.61;Cartão;E-commerce
63769;01/02/2024;286;3;254;1;156.41;156.41;Pix;E-commerce
63770;26/02/2024;286;1;28;2;145.68;291.36;Dinheiro;Loja Física
63771;27/02/2024;286;3;13;1;124.45;124.45;Cartão;Telefone
63772;28/02/2024;286;1;174;1;139.34;139.34;Pix;Loja Física
63773;25/02/2024;286;1;62;1;140.59;140.59;Cartão;Loja Física
63774;27/02/2024;286;3;652;1;127.37;127.37;Pix;Loja Física
63775;17/02/2024;286;3;184;1;132.47;132.47;Pix;E-commerce
63776;07/02/2024;286;1;780;2;140.45;280.9;Cartão;Loja Física
63777;11/02/2024;286;3;27;1;149.77;149.77;Cartão;Loja Física
63778;15/02/2024;286;3;326;2;133.81;267.62;Cartão;Loja Física
63779;28/02/2024;286;2;569;4;134.88;539.52;Pix;Loja Física
63780;11/03/2024;286;2;493;1;145.99;145.99;Pix;Loja Física
63781;03/03/2024;286;3;1;3;147.12;441.36;Pix;Loja Física
63782;19/03/2024;286;3;214;1;143.44;143.44;Cartão;Loja Física
63783;24/03/2024;286;1;283;1;150.33;150.33;Pix;Telefone
63784;18/03/2024;286;1;12;1;127.95;127.95;Cartão;Loja Física
63785;25/03/2024;286;1;264;1;155.42;155.42;Pix;Telefone
63786;28/03/2024;286;3;222;1;138.42;138.42;Cartão;E-commerce
63787;25/03/2024;286;3;726;1;149.18;149.18;Cartão;Loja Física
63788;12/03/2024;286;2;725;1;128.69;128.69;Cartão;Loja Física
63789;11/03/2024;286;3;223;1;139.2;139.2;Pix;Loja Física
63790;12/03/2024;286;1;23;1;158.1;158.1;Dinheiro;E-commerce
63791;15/03/2024;286;2;246;2;129.19;258.38;Cartão;Loja Física
63792;25/03/2024;286;2;346;2;124.83;249.66;Cartão;E-commerce
63793;24/03/2024;286;1;404;1;134.09;134.09;Cartão;E-commerce
63794;11/03/2024;286;3;588;3;142.31;426.93;Dinheiro;E-commerce
63795;20/03/2024;286;1;800;1;130.31;130.31;Boleto;Loja Física
63796;01/03/2024;286;3;178;1;143.21;143.21;Pix;Loja Física
63797;05/03/2024;286;3;430;1;155.98;155.98;Cartão;Telefone
63798;17/03/2024;286;1;159;4;126.68;506.72;Pix;Loja Física
63799;25/03/2024;286;1;371;1;154.35;154.35;Cartão;E-commerce
63800;15/03/2024;286;1;400;1;149.0;149.0;Cartão;E-commerce
63801;17/03/2024;286;1;121;3;146.73;440.19;Pix;Loja Física
63802;04/03/2024;286;1;414;3;148.51;445.53;Cartão;E-commerce
63803;21/03/2024;286;3;1;3;144.69;434.07;Cartão;E-commerce
63804;23/03/2024;286;3;786;1;153.86;153.86;Boleto;E-commerce
63805;02/03/2024;286;1;306;1;147.16;147.16;Cartão;Loja Física
63806;06/03/2024;286;3;572;1;148.47;148.47;Dinheiro;Loja Física
63807;02/03/2024;286;2;205;2;150.25;300.5;Cartão;Loja Física
63808;17/03/2024;286;3;326;1;134.82;134.82;Cartão;Loja Física
63809;26/03/2024;286;1;625;2;142.49;284.98;Cartão;Loja Física
63810;19/03/2024;286;3;35;2;153.82;307.64;Cartão;Telefone
63811;01/03/2024;286;1;401;1;147.22;147.22;Cartão;E-commerce
63812;03/03/2024;286;3;267;4;132.33;529.32;Dinheiro;E-commerce
63813;21/03/2024;286;1;485;2;132.8;265.6;Cartão;E-commerce
63814;03/03/2024;286;1;562;1;157.75;157.75;Cartão;E-commerce
63815;12/03/2024;286;3;331;1;153.47;153.47;Cartão;Loja Física
63816;11/03/2024;286;2;265;1;131.73;131.73;Pix;E-commerce
63817;07/03/2024;286;2;98;2;142.27;284.54;Dinheiro;E-commerce
63818;18/04/2024;286;3;302;1;129.14;129.14;Boleto;E-commerce
63819;17/04/2024;286;2;265;2;144.46;288.92;Cartão;E-commerce
63820;03/04/2024;286;3;267;1;152.21;152.21;Dinheiro;Loja Física
63821;09/04/2024;286;2;799;1;141.21;141.21;Cartão;E-commerce
63822;16/04/2024;286;2;536;2;154.81;309.62;Pix;E-commerce
63823;17/04/2024;286;1;547;2;142.21;284.42;Pix;Telefone
63824;10/04/2024;286;2;618;1;135.3;135.3;Pix;E-commerce
63825;13/04/2024;286;3;601;1;156.69;156.69;Pix;E-commerce
63826;06/04/2024;286;2;64;3;132.74;398.22;Cartão;Loja Física
63827;12/04/2024;286;1;495;1;127.52;127.52;Cartão;Loja Física
63828;23/04/2024;286;1;526;2;141.75;283.5;Cartão;Loja Física
63829;12/04/2024;286;3;11;1;136.16;136.16;Cartão;Loja Física
63830;27/04/2024;286;3;684;1;150.23;150.23;Pix;Loja Física
63831;28/04/2024;286;2;718;2;151.05;302.1;Pix;Loja Física
63832;12/04/2024;286;3;413;1;158.79;158.79;Pix;E-commerce
63833;20/04/2024;286;3;97;1;143.0;143.0;Pix;E-commerce
63834;23/04/2024;286;1;494;3;133.64;400.92;Pix;Loja Física
63835;10/04/2024;286;1;81;5;150.1;750.5;Cartão;Telefone
63836;01/04/2024;286;3;739;3;154.42;463.26;Cartão;Loja Física
63837;07/04/2024;286;3;656;3;149.95;449.85;Cartão;Loja Física
63838;14/04/2024;286;2;488;1;147.37;147.37;Cartão;E-commerce
63839;13/04/2024;286;2;40;2;150.11;300.22;Boleto;E-commerce
63840;17/04/2024;286;1;688;2;144.92;289.84;Cartão;Loja Física
63841;08/04/2024;286;2;649;2;142.36;284.72;Cartão;Telefone
63842;28/04/2024;286;3;38;1;149.44;149.44;Cartão;Loja Física
63843;26/04/2024;286;2;339;1;126.69;126.69;Cartão;E-commerce
63844;17/04/2024;286;2;424;1;155.37;155.37;Pix;Loja Física
63845;21/04/2024;286;2;284;1;144.76;144.76;Cartão;E-commerce
63846;08/04/2024;286;3;293;1;126.08;126.08;Cartão;Loja Física
63847;24/04/2024;286;2;148;1;144.65;144.65;Dinheiro;E-commerce
63848;03/04/2024;286;2;29;1;128.62;128.62;Cartão;E-commerce
63849;16/04/2024;286;2;322;1;146.96;146.96;Pix;Loja Física
63850;25/04/2024;286;2;24;1;143.94;143.94;Cartão;E-commerce
63851;09/04/2024;286;1;156;1;137.79;137.79;Cartão;Telefone
63852;06/04/2024;286;3;49;2;142.12;284.24;Cartão;Telefone
63853;06/04/2024;286;2;6;1;149.76;149.76;Pix;Loja Física
63854;06/04/2024;286;2;304;2;138.28;276.56;Cartão;Loja Física
63855;08/04/2024;286;2;358;1;151.32;151.32;Cartão;Loja Física
63856;09/04/2024;286;3;185;1;135.31;135.31;Cartão;E-commerce
63857;14/04/2024;286;1;338;1;143.4;143.4;Dinheiro;Loja Física
63858;13/04/2024;286;3;594;2;155.36;310.72;Cartão;E-commerce
63859;24/04/2024;286;1;145;1;145.28;145.28;Cartão;Loja Física
63860;05/04/2024;286;3;551;1;148.82;148.82;Pix;Telefone
63861;01/04/2024;286;2;529;1;129.44;129.44;Pix;Loja Física
63862;23/04/2024;286;1;151;2;125.23;250.46;Pix;Loja Física
63863;03/04/2024;286;1;334;1;158.66;158.66;Dinheiro;E-commerce
63864;26/04/2024;286;3;776;1;136.95;136.95;Pix;Loja Física
63865;27/05/2024;286;2;157;1;136.24;136.24;Pix;E-commerce
63866;27/05/2024;286;1;342;5;143.64;718.2;Cartão;Telefone
63867;02/05/2024;286;3;718;1;126.22;126.22;Pix;Loja Física
63868;04/05/2024;286;3;663;1;134.84;134.84;Cartão;Loja Física
63869;13/05/2024;286;3;640;1;127.08;127.08;Cartão;Telefone
63870;19/05/2024;286;3;35;1;127.0;127.0;Cartão;Loja Física
63871;04/05/2024;286;2;635;1;129.81;129.81;Cartão;Loja Física
63872;18/05/2024;286;2;669;2;149.94;299.88;Pix;E-commerce
63873;01/05/2024;286;2;316;2;125.98;251.96;Pix;E-commerce
63874;27/05/2024;286;3;280;2;130.13;260.26;Dinheiro;E-commerce
63875;15/05/2024;286;3;254;1;156.07;156.07;Cartão;Telefone
63876;18/05/2024;286;1;310;2;131.46;262.92;Boleto;Loja Física
63877;27/05/2024;286;2;672;1;147.02;147.02;Cartão;Loja Física
63878;22/05/2024;286;3;693;1;153.83;153.83;Cartão;Loja Física
63879;11/05/2024;286;3;138;1;157.23;157.23;Cartão;E-commerce
63880;13/05/2024;286;1;67;1;127.29;127.29;Cartão;E-commerce
63881;14/05/2024;286;2;78;1;149.88;149.88;Pix;E-commerce
63882;02/05/2024;286;2;769;1;146.7;146.7;Dinheiro;Loja Física
63883;22/05/2024;286;1;693;2;141.93;283.86;Pix;Loja Física
63884;03/05/2024;286;1;330;1;158.29;158.29;Cartão;E-commerce
63885;07/05/2024;286;1;737;1;143.88;143.88;Cartão;E-commerce
63886;03/05/2024;286;2;141;1;130.0;130.0;Pix;E-commerce
63887;19/05/2024;286;3;465;1;148.93;148.93;Cartão;Loja Física
63888;17/05/2024;286;3;756;1;126.3;126.3;Cartão;Loja Física
63889;17/05/2024;286;2;280;3;144.49;433.47;Dinheiro;E-commerce
63890;23/05/2024;286;2;53;1;153.09;153.09;Cartão;E-commerce
63891;22/05/2024;286;3;749;1;126.15;126.15;Cartão;E-commerce
63892;06/05/2024;286;1;771;2;141.66;283.32;Cartão;Telefone
63893;15/05/2024;286;2;109;1;139.49;139.49;Cartão;E-commerce
63894;12/05/2024;286;3;549;1;124.47;124.47;Cartão;Loja Física
63895;24/05/2024;286;3;373;3;149.66;448.98;Pix;E-commerce
63896;19/05/2024;286;2;498;1;127.73;127.73;Cartão;E-commerce
63897;14/05/2024;286;1;335;1;136.68;136.68;Boleto;Loja Física
63898;15/05/2024;286;3;544;3;126.67;380.01;Cartão;Loja Física
63899;15/05/2024;286;3;463;5;158.81;794.05;Pix;E-commerce
63900;11/05/2024;286;2;2;2;140.19;280.38;Pix;E-commerce
63901;25/05/2024;286;3;213;1;146.58;146.58;Dinheiro;Loja Física
63902;19/05/2024;286;3;269;1;146.44;146.44;Pix;Loja Física
63903;11/06/2024;286;2;603;1;133.02;133.02;Dinheiro;E-commerce
63904;17/06/2024;286;3;472;3;151.08;453.24;Cartão;Loja Física
63905;22/06/2024;286;3;749;1;153.66;153.66;Pix;E-commerce
63906;19/06/2024;286;2;552;1;127.92;127.92;Cartão;Loja Física
63907;23/06/2024;286;3;362;1;128.34;128.34;Cartão;Loja Física
63908;28/06/2024;286;3;634;2;151.02;302.04;Cartão;E-commerce
63909;11/06/2024;286;1;438;1;133.7;133.7;Cartão;E-commerce
63910;01/06/2024;286;1;463;2;147.86;295.72;Dinheiro;Loja Física
63911;22/06/2024;286;1;356;1;149.03;149.03;Pix;E-commerce
63912;26/06/2024;286;2;277;2;146.12;292.24;Cartão;E-commerce
63913;28/06/2024;286;1;224;1;156.64;156.64;Pix;E-commerce
63914;24/06/2024;286;2;326;1;153.57;153.57;Cartão;Loja Física
63915;22/06/2024;286;2;263;2;152.86;305.72;Pix;Loja Física
63916;03/06/2024;286;3;25;2;135.48;270.96;Cartão;Loja Física
63917;10/06/2024;286;3;463;2;128.72;257.44;Dinheiro;E-commerce
63918;19/06/2024;286;3;648;3;127.3;381.9;Cartão;Loja Física
63919;26/06/2024;286;1;421;1;130.93;130.93;Cartão;Telefone
63920;14/06/2024;286;3;575;1;143.93;143.93;Pix;E-commerce
63921;25/06/2024;286;2;702;1;143.96;143.96;Pix;Loja Física
63922;18/06/2024;286;2;673;5;134.75;673.75;Cartão;Loja Física
63923;01/06/2024;286;2;429;5;142.3;711.5;Cartão;E-commerce
63924;13/06/2024;286;1;361;1;156.36;156.36;Pix;Loja Física
63925;13/06/2024;286;1;509;2;153.42;306.84;Cartão;E-commerce
63926;07/06/2024;286;2;423;5;135.67;678.35;Pix;Loja Física
63927;12/06/2024;286;3;12;1;142.32;142.32;Cartão;E-commerce
63928;20/06/2024;286;1;532;1;147.89;147.89;Cartão;Loja Física
63929;05/06/2024;286;2;239;2;132.66;265.32;Cartão;Loja Física
63930;20/06/2024;286;2;90;1;128.98;128.98;Cartão;E-commerce
63931;07/06/2024;286;1;136;1;124.81;124.81;Cartão;Loja Física
63932;01/06/2024;286;1;489;1;127.4;127.4;Cartão;E-commerce
63933;13/06/2024;286;3;581;1;145.14;145.14;Cartão;Loja Física
63934;16/06/2024;286;1;635;1;129.23;129.23;Pix;E-commerce
63935;19/06/2024;286;2;38;1;138.85;138.85;Dinheiro;Loja Física
63936;01/06/2024;286;3;528;1;141.48;141.48;Pix;E-commerce
63937;01/06/2024;286;1;691;1;131.14;131.14;Pix;Loja Física
63938;11/06/2024;286;1;129;1;153.53;153.53;Dinheiro;E-commerce
63939;12/06/2024;286;3;632;3;141.14;423.42;Pix;E-commerce
63940;25/06/2024;286;3;50;1;144.59;144.59;Pix;E-commerce
63941;19/06/2024;286;3;429;1;155.95;155.95;Cartão;Loja Física
63942;26/06/2024;286;3;660;5;130.3;651.5;Boleto;E-commerce
63943;23/06/2024;286;2;208;4;156.82;627.28;Pix;E-commerce
63944;15/06/2024;286;1;730;1;153.69;153.69;Cartão;E-commerce
63945;24/06/2024;286;2;724;3;128.05;384.15;Pix;E-commerce
63946;09/06/2024;286;1;86;2;128.56;257.12;Dinheiro;Loja Física
63947;19/06/2024;286;3;708;1;144.61;144.61;Cartão;E-commerce
63948;17/06/2024;286;3;625;2;133.61;267.22;Pix;Loja Física
63949;12/06/2024;286;1;311;1;152.09;152.09;Cartão;Loja Física
63950;06/06/2024;286;3;542;3;137.42;412.26;Cartão;Telefone
63951;26/06/2024;286;1;693;1;128.71;128.71;Cartão;Telefone
63952;28/07/2024;286;1;486;4;150.65;602.6;Pix;Loja Física
63953;09/07/2024;286;3;632;3;154.97;464.91;Cartão;Loja Física
63954;22/07/2024;286;2;712;2;147.96;295.92;Cartão;E-commerce
63955;02/07/2024;286;3;347;2;145.06;290.12;Cartão;Loja Física
63956;02/07/2024;286;1;509;3;137.07;411.21;Pix;Telefone
63957;16/07/2024;286;2;501;1;131.06;131.06;Cartão;Loja Física
63958;08/07/2024;286;2;423;1;133.03;133.03;Cartão;E-commerce
63959;10/07/2024;286;3;400;1;140.66;140.66;Cartão;E-commerce
63960;09/07/2024;286;2;1;2;137.24;274.48;Pix;Loja Física
63961;27/07/2024;286;3;347;1;135.65;135.65;Cartão;Loja Física
63962;16/07/2024;286;3;691;2;149.86;299.72;Cartão;E-commerce
63963;08/07/2024;286;1;430;1;156.69;156.69;Cartão;Loja Física
63964;11/07/2024;286;2;46;2;158.22;316.44;Pix;Loja Física
63965;16/07/2024;286;3;760;2;149.38;298.76;Cartão;Loja Física
63966;20/07/2024;286;2;466;1;157.85;157.85;Cartão;E-commerce
63967;26/07/2024;286;2;50;1;124.49;124.49;Pix;Telefone
63968;24/07/2024;286;3;671;1;133.11;133.11;Cartão;Loja Física
63969;25/07/2024;286;2;544;2;151.04;302.08;Pix;Loja Física
63970;08/07/2024;286;3;365;3;140.01;420.03;Cartão;E-commerce
63971;18/07/2024;286;1;500;2;144.23;288.46;Boleto;Loja Física
63972;21/07/2024;286;2;723;2;141.19;282.38;Cartão;E-commerce
63973;06/07/2024;286;3;186;1;158.71;158.71;Cartão;E-commerce
63974;25/07/2024;286;2;795;1;147.64;147.64;Cartão;Loja Física
63975;18/07/2024;286;3;701;1;130.71;130.71;Pix;E-commerce
63976;16/07/2024;286;1;664;1;131.03;131.03;Cartão;Loja Física
63977;22/07/2024;286;1;193;2;139.71;279.42;Cartão;Loja Física
63978;08/07/2024;286;3;228;2;142.13;284.26;Cartão;Telefone
63979;09/07/2024;286;1;258;1;153.85;153.85;Pix;Loja Física
63980;10/07/2024;286;3;229;2;136.22;272.44;Pix;Loja Física
63981;26/07/2024;286;2;374;3;144.86;434.58;Pix;Loja Física
63982;24/07/2024;286;1;327;1;135.13;135.13;Cartão;Telefone
63983;22/07/2024;286;1;561;4;156.54;626.16;Cartão;E-commerce
63984;07/07/2024;286;3;346;4;144.9;579.6;Pix;Loja Física
63985;09/07/2024;286;1;738;1;146.76;146.76;Boleto;Loja Física
63986;07/07/2024;286;1;181;4;142.35;569.4;Pix;Loja Física
63987;01/07/2024;286;3;128;1;146.56;146.56;Cartão;Telefone
63988;26/07/2024;286;2;667;1;139.43;139.43;Pix;Loja Física
63989;17/07/2024;286;3;154;2;127.44;254.88;Dinheiro;Loja Física
63990;16/07/2024;286;3;616;1;151.08;151.08;Dinheiro;E-commerce
63991;26/07/2024;286;1;691;1;131.94;131.94;Cartão;Loja Física
63992;23/07/2024;286;3;146;1;132.85;132.85;Cartão;E-commerce
63993;07/07/2024;286;1;223;1;130.95;130.95;Boleto;Loja Física
63994;10/07/2024;286;2;755;1;149.5;149.5;Cartão;E-commerce
