compra_id;data_compra;produto_id;fornecedor;quantidade_comprada;valor_unitario;valor_total;prazo_entrega_dias;status_compra
2549;08/07/2024;261;Cofap Distrib;88;884.86;77867.68;17;Entregue
2550;15/08/2024;261;Bosch Distribuição;42;906.53;38074.26;11;Entregue
2551;24/08/2024;261;Pirelli Brasil;63;1033.41;65104.83;16;Entregue
2552;06/09/2024;261;Bosch Distribuição;95;979.86;93086.7;15;Entregue
2553;16/09/2024;261;Magneti Marelli;99;1073.36;106262.64;18;Entregue
2554;26/10/2024;261;Magneti Marelli;22;944.94;20788.68;6;Entregue
2555;27/10/2024;261;Yamaha Parts;34;936.6;31844.4;7;Entregue
2556;11/12/2024;261;Yamaha Parts;17;1016.72;17284.24;10;Entregue
2557;13/02/2024;262;Honda Peças;95;1362.13;129402.35;12;Cancelada
2558;08/02/2024;262;Pirelli Brasil;11;1403.57;15439.27;10;Entregue
2559;07/03/2024;262;Cofap Distrib;27;1454.54;39272.58;11;Pendente
2560;17/03/2024;262;Pirelli Brasil;79;1522.99;120316.21;6;Entregue
2561;02/04/2024;262;Yamaha Parts;31;1511.05;46842.55;17;Entregue
2562;15/04/2024;262;Bosch Distribuição;97;1467.02;142300.94;14;Entregue
2563;24/04/2024;262;Cofap Distrib;53;1537.95;81511.35;12;Entregue
2564;06/05/2024;262;NGK Brasil;46;1411.87;64946.02;3;Entregue
2565;22/05/2024;262;Yamaha Parts;48;1300.09;62404.32;6;Entregue
2566;01/08/2024;262;NGK Brasil;57;1488.51;84845.07;8;Entregue
2567;17/08/2024;262;Bosch Distribuição;6;1514.74;9088.44;7;Entregue
2568;10/08/2024;262;Yamaha Parts;37;1544.23;57136.51;20;Pendente
2569;17/09/2024;262;Magneti Marelli;8;1548.56;12388.48;7;Entregue
2570;23/09/2024;262;Bosch Distribuição;46;1285.76;59144.96;17;Entregue
2571;06/09/2024;262;Pirelli Brasil;44;1362.65;59956.6;17;Entregue
2572;20/01/2024;263;NGK Brasil;61;220.94;13477.34;5;Entregue
2573;21/02/2024;263;Cofap Distrib;30;238.06;7141.8;15;Entregue
2574;06/02/2024;263;Yamaha Parts;75;218.33;16374.75;9;Entregue
2575;11/02/2024;263;Yamaha Parts;93;248.12;23075.16;4;Entregue
2576;01/04/2024;263;Yamaha Parts;73;224.79;16409.67;13;Entregue
2577;14/04/2024;263;Magneti Marelli;84;261.64;21977.76;7;Entregue
2578;09/04/2024;263;Magneti Marelli;31;219.24;6796.44;8;Entregue
2579;24/06/2024;263;NGK Brasil;38;238.88;9077.44;18;Entregue
2580;15/09/2024;263;Yamaha Parts;74;261.18;19327.32;9;Entregue
2581;20/09/2024;263;Bosch Distribuição;33;236.27;7796.91;8;Entregue
2582;24/09/2024;263;Yamaha Parts;91;260.66;23720.06;6;Entregue
2583;03/11/2024;263;Magneti Marelli;97;220.74;21411.78;19;Entregue
2584;06/11/2024;263;Pirelli Brasil;50;235.46;11773.0;8;Entregue
2585;02/11/2024;263;Pirelli Brasil;57;244.73;13949.61;3;Entregue
2586;17/02/2024;264;Bosch Distribuição;95;895.16;85040.2;9;Entregue
2587;28/02/2024;264;Cofap Distrib;76;869.42;66075.92;7;Entregue
2588;10/05/2024;264;NGK Brasil;58;781.73;45340.34;20;Entregue
2589;10/05/2024;264;Honda Peças;18;863.2;15537.6;14;Entregue
2590;26/10/2024;264;Bosch Distribuição;62;908.26;56312.12;13;Entregue
2591;24/10/2024;264;Pirelli Brasil;80;777.53;62202.4;17;Entregue
2592;13/01/2024;265;Pirelli Brasil;8;940.78;7526.24;19;Pendente
2593;10/01/2024;265;Yamaha Parts;12;779.06;9348.72;4;Entregue
2594;05/02/2024;265;Magneti Marelli;42;828.12;34781.04;16;Cancelada
2595;09/04/2024;265;Pirelli Brasil;90;862.01;77580.9;18;Entregue
2596;15/06/2024;265;Pirelli Brasil;91;841.66;76591.06;16;Entregue
2597;15/07/2024;265;Yamaha Parts;89;841.07;74855.23;20;Entregue
2598;18/07/2024;265;Honda Peças;42;846.78;35564.76;19;Entregue
2599;27/09/2024;265;Yamaha Parts;80;839.32;67145.6;11;Entregue
2600;15/12/2024;265;Bosch Distribuição;42;816.8;34305.6;11;Entregue
2601;22/12/2024;265;Cofap Distrib;36;920.54;33139.44;7;Entregue
2602;26/01/2024;266;Honda Peças;67;346.92;23243.64;3;Entregue
2603;20/04/2024;266;Cofap Distrib;5;325.25;1626.25;5;Entregue
2604;08/04/2024;266;Cofap Distrib;94;307.86;28938.84;17;Entregue
2605;25/04/2024;266;Pirelli Brasil;88;303.91;26744.08;5;Entregue
2606;04/06/2024;266;Pirelli Brasil;39;316.15;12329.85;7;Entregue
2607;27/06/2024;266;Yamaha Parts;76;346.84;26359.84;14;Cancelada
2608;28/06/2024;266;Magneti Marelli;12;337.68;4052.16;5;Pendente
2609;01/08/2024;266;Bosch Distribuição;60;343.31;20598.6;7;Entregue
2610;28/08/2024;266;Pirelli Brasil;76;368.16;27980.16;17;Entregue
2611;02/09/2024;266;Honda Peças;99;315.51;31235.49;14;Entregue
2612;04/09/2024;266;Pirelli Brasil;22;301.46;6632.12;7;Entregue
2613;20/12/2024;266;Yamaha Parts;79;329.55;26034.45;6;Entregue
2614;13/04/2024;267;Cofap Distrib;5;796.3;3981.5;17;Entregue
2615;03/04/2024;267;Magneti Marelli;47;657.92;30922.24;15;Entregue
2616;07/04/2024;267;Honda Peças;100;745.83;74583.0;18;Entregue
2617;06/09/2024;267;Yamaha Parts;9;762.31;6860.79;4;Entregue
2618;17/09/2024;267;Bosch Distribuição;28;747.05;20917.4;9;Entregue
2619;08/11/2024;267;Pirelli Brasil;29;766.38;22225.02;5;Entregue
2620;17/11/2024;267;NGK Brasil;33;690.88;22799.04;4;Entregue
2621;12/11/2024;267;Bosch Distribuição;56;791.45;44321.2;12;Entregue
2622;16/04/2024;268;Bosch Distribuição;96;1483.64;142429.44;11;Cancelada
2623;12/04/2024;268;Magneti Marelli;73;1365.32;99668.36;10;Pendente
2624;25/04/2024;268;Yamaha Parts;86;1364.47;117344.42;3;Entregue
2625;03/05/2024;268;Cofap Distrib;65;1452.93;94440.45;20;Pendente
2626;15/05/2024;268;Honda Peças;26;1522.99;39597.74;20;Entregue
2627;15/09/2024;268;Cofap Distrib;99;1553.36;153782.64;5;Entregue
2628;08/09/2024;268;Yamaha Parts;16;1568.81;25100.96;14;Entregue
2629;28/09/2024;268;NGK Brasil;98;1470.64;144122.72;9;Entregue
2630;05/04/2024;269;Cofap Distrib;26;1202.98;31277.48;18;Pendente
2631;16/05/2024;269;Pirelli Brasil;64;1294.84;82869.76;6;Entregue
2632;11/05/2024;269;Pirelli Brasil;56;1290.48;72266.88;13;Entregue
2633;07/05/2024;269;Cofap Distrib;84;1164.85;97847.4;10;Entregue
2634;19/08/2024;269;Pirelli Brasil;31;1237.25;38354.75;12;Entregue
2635;13/12/2024;269;NGK Brasil;23;1338.35;30782.05;7;Entregue
2636;23/12/2024;269;NGK Brasil;20;1302.04;26040.8;13;Entregue
2637;27/02/2024;270;Cofap Distrib;58;975.09;56555.22;3;Cancelada
2638;27/02/2024;270;Cofap Distrib;73;980.98;71611.54;7;Entregue
2639;07/02/2024;270;Honda Peças;37;1102.32;40785.84;18;Entregue
2640;20/03/2024;270;Yamaha Parts;16;974.18;15586.88;10;Entregue
2641;07/03/2024;270;Bosch Distribuição;21;997.84;20954.64;7;Entregue
2642;23/07/2024;270;Magneti Marelli;97;974.94;94569.18;16;Entregue
2643;13/08/2024;270;Honda Peças;61;1076.27;65652.47;14;Pendente
2644;06/08/2024;270;Magneti Marelli;8;1109.61;8876.88;12;Entregue
2645;08/09/2024;270;Honda Peças;91;986.35;89757.85;20;Entregue
2646;22/09/2024;270;Bosch Distribuição;31;959.77;29752.87;10;Cancelada
2647;09/09/2024;270;Magneti Marelli;52;1062.01;55224.52;8;Pendente
2648;07/10/2024;270;Honda Peças;67;1084.18;72640.06;18;Entregue
2649;10/10/2024;270;Cofap Distrib;60;1010.62;60637.2;16;Pendente
2650;22/10/2024;270;Honda Peças;41;1062.4;43558.4;9;Entregue
2651;27/11/2024;270;Honda Peças;95;987.9;93850.5;12;Entregue
2652;13/12/2024;270;Pirelli Brasil;40;937.44;37497.6;10;Pendente
2653;14/03/2024;271;Bosch Distribuição;20;689.74;13794.8;11;Entregue
2654;13/05/2024;271;Honda Peças;46;624.56;28729.76;19;Entregue
2655;01/05/2024;271;Honda Peças;69;730.52;50405.88;7;Entregue
2656;03/05/2024;271;Cofap Distrib;55;746.24;41043.2;7;Entregue
2657;25/07/2024;271;Bosch Distribuição;17;635.65;10806.05;19;Entregue
2658;24/07/2024;271;Magneti Marelli;16;622.07;9953.12;16;Entregue
2659;04/08/2024;271;Cofap Distrib;97;719.55;69796.35;10;Entregue
2660;21/08/2024;271;Magneti Marelli;92;694.92;63932.64;13;Entregue
2661;28/10/2024;271;Honda Peças;49;627.37;30741.13;11;Entregue
2662;23/11/2024;271;Honda Peças;9;665.49;5989.41;12;Entregue
2663;03/11/2024;271;NGK Brasil;33;673.5;22225.5;12;Entregue
2664;11/11/2024;271;Pirelli Brasil;7;643.82;4506.74;6;Entregue
2665;27/12/2024;271;Honda Peças;10;654.19;6541.9;7;Entregue
2666;06/12/2024;271;Cofap Distrib;8;755.55;6044.4;14;Entregue
2667;01/12/2024;271;Yamaha Parts;100;636.84;63684.0;12;Cancelada
2668;20/01/2024;272;Pirelli Brasil;16;77.06;1232.96;5;Entregue
2669;06/01/2024;272;Bosch Distribuição;41;75.42;3092.22;10;Cancelada
2670;13/01/2024;272;Bosch Distribuição;28;71.14;1991.92;12;Entregue
2671;11/06/2024;272;Magneti Marelli;59;73.03;4308.77;18;Entregue
2672;21/06/2024;272;NGK Brasil;80;79.42;6353.6;11;Entregue
2673;11/07/2024;272;NGK Brasil;83;83.08;6895.64;13;Entregue
2674;14/07/2024;272;Honda Peças;41;78.73;3227.93;12;Entregue
2675;15/08/2024;272;Cofap Distrib;55;70.09;3854.95;10;Entregue
2676;28/10/2024;272;Pirelli Brasil;20;78.23;1564.6;11;Pendente
2677;01/10/2024;272;Bosch Distribuição;91;75.76;6894.16;3;Entregue
2678;10/10/2024;272;Cofap Distrib;54;83.32;4499.28;10;Entregue
2679;02/11/2024;272;Pirelli Brasil;69;72.43;4997.67;9;Entregue
2680;13/03/2024;273;Honda Peças;63;1199.78;75586.14;20;Entregue
2681;27/03/2024;273;Cofap Distrib;98;1230.61;120599.78;10;Entregue
2682;02/03/2024;273;Honda Peças;70;1197.0;83790.0;20;Entregue
2683;03/05/2024;273;Magneti Marelli;34;1239.41;42139.94;4;Entregue
2684;07/05/2024;273;NGK Brasil;31;1173.09;36365.79;17;Entregue
2685;01/08/2024;273;Honda Peças;84;1215.68;102117.12;7;Entregue
2686;16/09/2024;273;NGK Brasil;85;1150.89;97825.65;13;Entregue
2687;05/09/2024;273;Pirelli Brasil;76;1168.98;88842.48;10;Pendente
2688;05/03/2024;274;NGK Brasil;16;482.08;7713.28;20;Entregue
2689;24/03/2024;274;Yamaha Parts;42;474.17;19915.14;4;Entregue
2690;14/03/2024;274;NGK Brasil;6;444.2;2665.2;14;Entregue
2691;15/08/2024;274;Magneti Marelli;74;445.67;32979.58;12;Entregue
2692;11/08/2024;274;NGK Brasil;35;478.72;16755.2;8;Entregue
2693;04/02/2024;275;Magneti Marelli;16;1195.69;19131.04;15;Entregue
2694;19/02/2024;275;Yamaha Parts;86;1033.81;88907.66;8;Entregue
2695;03/02/2024;275;Magneti Marelli;72;1149.17;82740.24;13;Entregue
2696;13/03/2024;275;NGK Brasil;40;1207.85;48314.0;8;Entregue
2697;18/03/2024;275;Pirelli Brasil;8;1094.77;8758.16;16;Cancelada
2698;25/04/2024;275;Bosch Distribuição;93;1194.95;111130.35;9;Entregue
2699;03/05/2024;275;Honda Peças;83;1092.63;90688.29;3;Entregue
2700;17/07/2024;275;Pirelli Brasil;24;1205.85;28940.4;18;Entregue
2701;20/07/2024;275;Bosch Distribuição;63;1069.34;67368.42;18;Entregue
2702;07/08/2024;275;Magneti Marelli;37;1021.31;37788.47;13;Entregue
2703;10/08/2024;275;Cofap Distrib;6;1154.47;6926.82;15;Entregue
2704;26/02/2024;276;Magneti Marelli;57;391.54;22317.78;6;Entregue
2705;21/02/2024;276;Bosch Distribuição;17;418.51;7114.67;15;Entregue
2706;14/03/2024;276;Honda Peças;52;397.09;20648.68;19;Entregue
2707;12/03/2024;276;Honda Peças;82;437.57;35880.74;15;Entregue
2708;10/08/2024;276;Yamaha Parts;91;400.31;36428.21;15;Entregue
2709;09/08/2024;276;Bosch Distribuição;54;395.61;21362.94;12;Entregue
2710;11/08/2024;276;NGK Brasil;83;386.03;32040.49;13;Entregue
2711;21/01/2024;277;Bosch Distribuição;62;1844.45;114355.9;19;Entregue
2712;25/04/2024;277;Honda Peças;16;1882.33;30117.28;9;Entregue
2713;05/04/2024;277;Cofap Distrib;51;1694.01;86394.51;4;Entregue
2714;03/04/2024;277;Honda Peças;90;1666.0;149940.0;15;Entregue
2715;16/05/2024;277;Bosch Distribuição;79;1695.32;133930.28;4;Entregue
2716;25/05/2024;277;Bosch Distribuição;84;1778.54;149397.36;3;Cancelada
2717;18/10/2024;277;Honda Peças;11;1820.75;20028.25;17;Entregue
2718;05/12/2024;277;Pirelli Brasil;18;1676.18;30171.24;17;Entregue
2719;12/01/2024;278;NGK Brasil;48;365.14;17526.72;4;Entregue
2720;04/03/2024;278;Bosch Distribuição;74;302.41;22378.34;12;Entregue
2721;16/03/2024;278;Magneti Marelli;10;341.32;3413.2;16;Entregue
2722;01/09/2024;278;Yamaha Parts;42;306.19;12859.98;6;Entregue
2723;03/09/2024;278;Yamaha Parts;68;306.78;20861.04;17;Entregue
2724;08/11/2024;278;Magneti Marelli;41;362.01;14842.41;18;Entregue
2725;02/11/2024;278;Yamaha Parts;71;313.39;22250.69;4;Entregue
2726;15/12/2024;278;Bosch Distribuição;30;338.72;10161.6;20;Entregue
2727;10/03/2024;279;NGK Brasil;63;1483.7;93473.1;16;Entregue
2728;03/03/2024;279;Yamaha Parts;10;1576.15;15761.5;18;Entregue
2729;08/05/2024;279;NGK Brasil;39;1545.87;60288.93;18;Pendente
2730;06/05/2024;279;Yamaha Parts;91;1655.37;150638.67;17;Pendente
2731;27/06/2024;279;Pirelli Brasil;50;1768.35;88417.5;13;Entregue
2732;24/07/2024;279;Yamaha Parts;81;1621.99;131381.19;12;Pendente
2733;06/09/2024;279;Bosch Distribuição;40;1494.59;59783.6;17;Entregue
2734;14/10/2024;279;Yamaha Parts;14;1559.49;21832.86;14;Entregue
2735;14/11/2024;279;Cofap Distrib;33;1625.82;53652.06;11;Entregue
2736;20/11/2024;279;Honda Peças;32;1737.86;55611.52;3;Entregue
2737;12/02/2024;280;Honda Peças;11;466.64;5133.04;16;Entregue
2738;18/02/2024;280;Honda Peças;62;460.89;28575.18;19;Entregue
2739;02/02/2024;280;NGK Brasil;80;451.47;36117.6;15;Entregue
2740;01/06/2024;280;Magneti Marelli;31;422.64;13101.84;7;Entregue
2741;14/07/2024;280;Bosch Distribuição;20;486.47;9729.4;17;Entregue
2742;20/08/2024;280;Honda Peças;76;492.95;37464.2;13;Entregue
2743;28/08/2024;280;Honda Peças;88;408.82;35976.16;4;Entregue
2744;19/08/2024;280;Yamaha Parts;35;419.47;14681.45;4;Entregue
2745;28/10/2024;280;Yamaha Parts;97;410.75;39842.75;4;Entregue
2746;27/03/2024;281;Bosch Distribuição;52;93.36;4854.72;9;Entregue
2747;06/03/2024;281;NGK Brasil;92;105.06;9665.52;4;Entregue
2748;20/03/2024;281;Honda Peças;98;107.2;10505.6;5;Pendente
2749;05/04/2024;281;Yamaha Parts;30;90.31;2709.3;11;Entregue
2750;05/07/2024;281;Pirelli Brasil;70;107.33;7513.1;16;Entregue
2751;28/07/2024;281;Honda Peças;73;88.24;6441.52;8;Entregue
2752;26/11/2024;281;NGK Brasil;75;97.95;7346.25;20;Entregue
2753;05/11/2024;281;Yamaha Parts;53;91.06;4826.18;11;Entregue
2754;24/12/2024;281;Bosch Distribuição;92;96.96;8920.32;20;Entregue
2755;13/01/2024;282;Cofap Distrib;39;295.3;11516.7;16;Entregue
2756;22/01/2024;282;Cofap Distrib;68;317.24;21572.32;18;Cancelada
2757;13/02/2024;282;NGK Brasil;65;349.63;22725.95;10;Entregue
2758;20/02/2024;282;Cofap Distrib;65;346.6;22529.0;10;Entregue
2759;18/05/2024;282;NGK Brasil;19;318.85;6058.15;12;Pendente
2760;23/05/2024;282;Honda Peças;62;330.54;20493.48;4;Entregue
2761;24/07/2024;282;Honda Peças;80;294.15;23532.0;13;Entregue
2762;13/07/2024;282;Honda Peças;58;306.51;17777.58;11;Entregue
2763;03/11/2024;282;Honda Peças;66;305.98;20194.68;9;Entregue
2764;20/11/2024;282;Pirelli Brasil;67;328.52;22010.84;17;Entregue
2765;20/11/2024;282;Yamaha Parts;50;300.07;15003.5;6;Entregue
2766;17/04/2024;283;Magneti Marelli;51;1477.2;75337.2;16;Entregue
2767;11/07/2024;283;Pirelli Brasil;7;1389.34;9725.38;12;Entregue
2768;22/07/2024;283;Bosch Distribuição;95;1385.35;131608.25;7;Entregue
2769;12/08/2024;283;Magneti Marelli;70;1422.39;99567.3;14;Entregue
2770;20/08/2024;283;Honda Peças;29;1505.92;43671.68;16;Entregue
2771;05/09/2024;283;Honda Peças;58;1485.21;86142.18;6;Entregue
2772;02/09/2024;283;Pirelli Brasil;55;1476.66;81216.3;10;Entregue
2773;13/01/2024;284;Honda Peças;56;516.33;28914.48;8;Pendente
2774;14/03/2024;284;Bosch Distribuição;12;453.76;5445.12;14;Pendente
2775;04/03/2024;284;Bosch Distribuição;7;521.25;3648.75;19;Entregue
2776;22/03/2024;284;Honda Peças;74;499.78;36983.72;15;Entregue
2777;19/10/2024;284;Pirelli Brasil;18;511.99;9215.82;7;Entregue
2778;01/10/2024;284;Bosch Distribuição;59;485.56;28648.04;18;Entregue
2779;13/10/2024;284;Pirelli Brasil;67;495.48;33197.16;5;Entregue
2780;02/03/2024;285;Magneti Marelli;77;1603.82;123494.14;11;Entregue
2781;28/03/2024;285;Yamaha Parts;17;1405.67;23896.39;12;Entregue
2782;20/05/2024;285;Bosch Distribuição;42;1514.34;63602.28;10;Entregue
2783;23/05/2024;285;Bosch Distribuição;62;1489.16;92327.92;13;Entregue
2784;05/07/2024;285;Yamaha Parts;87;1504.73;130911.51;17;Entregue
2785;09/10/2024;285;Yamaha Parts;82;1500.24;123019.68;18;Entregue
2786;25/04/2024;286;Magneti Marelli;96;117.25;11256.0;5;Entregue
2787;09/04/2024;286;Cofap Distrib;10;113.79;1137.9;19;Entregue
2788;13/04/2024;286;Bosch Distribuição;63;100.1;6306.3;18;Entregue
2789;22/06/2024;286;Magneti Marelli;72;118.33;8519.76;3;Pendente
2790;04/06/2024;286;Cofap Distrib;39;111.09;4332.51;12;Entregue
2791;06/06/2024;286;Bosch Distribuição;63;106.19;6689.97;4;Pendente
2792;25/01/2024;287;Magneti Marelli;59;426.48;25162.32;14;Entregue
2793;06/01/2024;287;Pirelli Brasil;33;478.38;15786.54;4;Entregue
2794;12/01/2024;287;NGK Brasil;78;395.68;30863.04;12;Entregue
2795;25/03/2024;287;Cofap Distrib;11;461.79;5079.69;18;Entregue
2796;01/05/2024;287;Cofap Distrib;56;408.68;22886.08;15;Entregue
2797;10/06/2024;287;NGK Brasil;83;443.17;36783.11;3;Entregue
2798;21/06/2024;287;Cofap Distrib;63;436.9;27524.7;8;Entregue
2799;12/08/2024;287;Cofap Distrib;42;397.54;16696.68;3;Entregue
2800;14/09/2024;287;Cofap Distrib;88;416.46;36648.48;4;Entregue
2801;13/01/2024;288;Bosch Distribuição;17;474.28;8062.76;8;Entregue
2802;18/01/2024;288;Pirelli Brasil;36;489.53;17623.08;12;Pendente
2803;01/01/2024;288;Magneti Marelli;19;559.42;10628.98;16;Entregue
2804;20/07/2024;288;Bosch Distribuição;42;573.1;24070.2;16;Entregue
2805;01/07/2024;288;Cofap Distrib;45;497.11;22369.95;12;Entregue
2806;10/09/2024;288;NGK Brasil;40;553.54;22141.6;20;Entregue
2807;07/09/2024;288;Cofap Distrib;29;572.7;16608.3;11;Entregue
2808;26/09/2024;288;Honda Peças;31;525.8;16299.8;20;Entregue
2809;03/02/2024;289;Yamaha Parts;22;1069.42;23527.24;18;Cancelada
2810;24/03/2024;289;Pirelli Brasil;34;1080.08;36722.72;16;Entregue
2811;22/03/2024;289;Bosch Distribuição;8;1048.75;8390.0;9;Pendente
2812;10/03/2024;289;Honda Peças;33;999.6;32986.8;16;Pendente
2813;17/04/2024;289;Yamaha Parts;87;1010.32;87897.84;13;Entregue
2814;08/04/2024;289;NGK Brasil;27;1094.22;29543.94;7;Entregue
2815;01/05/2024;289;NGK Brasil;9;925.9;8333.1;18;Entregue
2816;28/05/2024;289;Yamaha Parts;16;1109.81;17756.96;13;Entregue
2817;01/06/2024;289;NGK Brasil;66;1006.31;66416.46;11;Cancelada
2818;03/06/2024;289;Yamaha Parts;12;1006.51;12078.12;5;Entregue
2819;14/07/2024;289;NGK Brasil;20;1102.32;22046.4;7;Entregue
2820;04/07/2024;289;Honda Peças;40;954.15;38166.0;17;Entregue
2821;27/07/2024;289;Yamaha Parts;31;1117.22;34633.82;12;Entregue
2822;22/09/2024;289;Honda Peças;33;920.07;30362.31;15;Entregue
2823;08/10/2024;289;Magneti Marelli;94;996.9;93708.6;15;Entregue
2824;24/12/2024;289;Pirelli Brasil;57;1060.84;60467.88;3;Entregue
2825;02/12/2024;289;Bosch Distribuição;79;1067.27;84314.33;7;Entregue
2826;10/02/2024;290;Pirelli Brasil;23;1675.52;38536.96;19;Entregue
2827;24/02/2024;290;Bosch Distribuição;44;1589.1;69920.4;6;Entregue
2828;02/02/2024;290;Bosch Distribuição;36;1820.4;65534.4;5;Entregue
2829;07/03/2024;290;Honda Peças;48;1743.44;83685.12;7;Entregue
2830;27/03/2024;290;Honda Peças;20;1613.18;32263.6;20;Entregue
2831;06/04/2024;290;Yamaha Parts;22;1797.74;39550.28;10;Entregue
2832;21/04/2024;290;Cofap Distrib;69;1657.73;114383.37;9;Entregue
2833;11/11/2024;290;Yamaha Parts;53;1683.1;89204.3;6;Entregue
2834;25/11/2024;290;Honda Peças;81;1677.33;135863.73;9;Entregue
2835;11/11/2024;290;Cofap Distrib;95;1767.68;167929.6;15;Entregue
2836;24/12/2024;290;Bosch Distribuição;88;1631.79;143597.52;16;Entregue
2837;10/12/2024;291;Yamaha Parts;28;32.6;912.8;17;Entregue
2838;11/12/2024;291;Cofap Distrib;57;29.7;1692.9;16;Entregue
2839;06/04/2024;292;NGK Brasil;13;40.15;521.95;11;Pendente
2840;13/04/2024;292;Magneti Marelli;26;48.37;1257.62;14;Entregue
2841;28/04/2024;292;Honda Peças;32;40.66;1301.12;3;Entregue
2842;11/10/2024;292;Bosch Distribuição;34;43.21;1469.14;7;Entregue
2843;19/11/2024;292;Honda Peças;19;48.54;922.26;20;Entregue
2844;26/11/2024;292;Pirelli Brasil;66;39.78;2625.48;18;Entregue
2845;20/11/2024;292;NGK Brasil;46;40.51;1863.46;17;Entregue
2846;07/01/2024;293;Bosch Distribuição;76;49.38;3752.88;10;Pendente
2847;08/02/2024;293;NGK Brasil;14;57.89;810.46;10;Entregue
2848;24/02/2024;293;Yamaha Parts;83;53.06;4403.98;15;Entregue
2849;27/02/2024;293;Yamaha Parts;17;49.59;843.03;19;Entregue
2850;25/07/2024;293;Bosch Distribuição;97;49.9;4840.3;11;Entregue
2851;26/07/2024;293;Honda Peças;91;51.75;4709.25;15;Entregue
2852;17/07/2024;293;NGK Brasil;79;58.38;4612.02;19;Entregue
2853;24/11/2024;293;Cofap Distrib;5;55.45;277.25;18;Entregue
2854;14/12/2024;293;Pirelli Brasil;35;51.89;1816.15;5;Entregue
2855;14/01/2024;294;NGK Brasil;53;422.5;22392.5;6;Entregue
2856;14/02/2024;294;Bosch Distribuição;23;458.72;10550.56;4;Entregue
2857;22/05/2024;294;Bosch Distribuição;17;403.56;6860.52;11;Entregue
2858;20/05/2024;294;Magneti Marelli;87;430.95;37492.65;8;Entregue
2859;10/10/2024;294;Yamaha Parts;50;472.96;23648.0;14;Pendente
2860;07/01/2024;295;Cofap Distrib;94;723.17;67977.98;15;Entregue
2861;26/03/2024;295;Magneti Marelli;35;753.72;26380.2;6;Pendente
2862;07/03/2024;295;Yamaha Parts;84;727.09;61075.56;12;Entregue
2863;12/03/2024;295;Bosch Distribuição;75;755.66;56674.5;5;Entregue
2864;18/04/2024;295;Yamaha Parts;56;714.37;40004.72;4;Entregue
2865;06/04/2024;295;Magneti Marelli;76;646.72;49150.72;15;Entregue
2866;28/09/2024;295;NGK Brasil;20;682.57;13651.4;20;Entregue
2867;08/09/2024;295;Bosch Distribuição;36;647.29;23302.44;3;Entregue
2868;13/12/2024;295;Bosch Distribuição;22;735.02;16170.44;11;Entregue
2869;20/12/2024;295;Yamaha Parts;48;751.43;36068.64;17;Entregue
2870;03/04/2024;296;Honda Peças;20;180.28;3605.6;4;Entregue
2871;18/04/2024;296;Cofap Distrib;73;169.48;12372.04;17;Entregue
2872;08/06/2024;296;Cofap Distrib;28;150.77;4221.56;6;Entregue
2873;17/06/2024;296;Pirelli Brasil;89;169.95;15125.55;9;Cancelada
2874;22/06/2024;296;Pirelli Brasil;42;150.38;6315.96;14;Entregue
2875;07/08/2024;296;NGK Brasil;54;157.22;8489.88;15;Entregue
2876;17/08/2024;296;NGK Brasil;37;177.96;6584.52;7;Entregue
2877;01/10/2024;296;Bosch Distribuição;79;174.63;13795.77;8;Cancelada
2878;17/10/2024;296;Pirelli Brasil;94;153.07;14388.58;15;Pendente
2879;04/10/2024;296;Magneti Marelli;57;163.04;9293.28;15;Entregue
2880;02/11/2024;296;Magneti Marelli;84;150.11;12609.24;10;Entregue
2881;16/11/2024;296;Pirelli Brasil;29;175.71;5095.59;5;Entregue
2882;02/11/2024;296;Pirelli Brasil;66;177.87;11739.42;13;Entregue
2883;12/03/2024;297;NGK Brasil;57;830.19;47320.83;10;Entregue
